date,product_id,product_name,category,channel,units_sold,current_stock,safety_stock_level,supplier_lead_time_days,is_promo_day
2026-03-27,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-03-28,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-03-29,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-03-30,6,Product_06,Fresh Food,Online,7,189,67,8,False
2026-03-31,6,Product_06,Fresh Food,Online,9,163,67,8,False
2026-04-01,6,Product_06,Fresh Food,Online,4,152,67,8,False
2026-04-02,6,Product_06,Fresh Food,Online,3,142,67,8,False
2026-04-03,6,Product_06,Fresh Food,Online,6,124,67,8,False
2026-04-04,6,Product_06,Fresh Food,Online,8,100,67,8,False
2026-04-05,6,Product_06,Fresh Food,Online,6,81,67,8,False
2026-04-06,6,Product_06,Fresh Food,Online,4,70,67,8,False
2026-04-07,6,Product_06,Fresh Food,Online,9,44,67,8,False
2026-04-08,6,Product_06,Fresh Food,Online,8,19,67,8,False
2026-04-09,6,Product_06,Fresh Food,Online,6,0,67,8,False
2026-04-10,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-11,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-12,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-13,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-14,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-15,6,Product_06,Fresh Food,Online,9,183,67,8,False
2026-04-16,6,Product_06,Fresh Food,Online,8,159,67,8,False
2026-04-17,6,Product_06,Fresh Food,Online,5,143,67,8,False
2026-04-18,6,Product_06,Fresh Food,Online,9,117,67,8,False
2026-04-19,6,Product_06,Fresh Food,Online,7,96,67,8,False
2026-04-20,6,Product_06,Fresh Food,Online,5,81,67,8,False
2026-04-21,6,Product_06,Fresh Food,Online,7,61,67,8,False
2026-04-22,6,Product_06,Fresh Food,Online,8,37,67,8,False
2026-04-23,6,Product_06,Fresh Food,Online,5,21,67,8,False
2026-04-24,6,Product_06,Fresh Food,Online,4,8,67,8,False
2026-04-25,6,Product_06,Fresh Food,Online,3,0,67,8,False
2026-04-26,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-27,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-28,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-04-29,6,Product_06,Fresh Food,Online,8,185,67,8,False
2026-04-30,6,Product_06,Fresh Food,Online,4,173,67,8,False
2026-05-01,6,Product_06,Fresh Food,Online,6,154,67,8,False
2026-05-02,6,Product_06,Fresh Food,Online,8,129,67,8,False
2026-05-03,6,Product_06,Fresh Food,Online,8,104,67,8,False
2026-05-04,6,Product_06,Fresh Food,Online,4,93,67,8,False
2026-05-05,6,Product_06,Fresh Food,Online,8,68,67,8,False
2026-05-06,6,Product_06,Fresh Food,Online,5,52,67,8,False
2026-05-07,6,Product_06,Fresh Food,Online,5,36,67,8,False
2026-05-08,6,Product_06,Fresh Food,Online,4,24,67,8,False
2026-05-09,6,Product_06,Fresh Food,Online,8,0,67,8,False
2026-05-10,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-11,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-12,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-13,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-14,6,Product_06,Fresh Food,Online,4,198,67,8,False
2026-05-15,6,Product_06,Fresh Food,Online,8,174,67,8,False
2026-05-16,6,Product_06,Fresh Food,Online,7,152,67,8,False
2026-05-17,6,Product_06,Fresh Food,Online,11,120,67,8,False
2026-05-18,6,Product_06,Fresh Food,Online,7,100,67,8,False
2026-05-19,6,Product_06,Fresh Food,Online,3,90,67,8,False
2026-05-20,6,Product_06,Fresh Food,Online,6,72,67,8,False
2026-05-21,6,Product_06,Fresh Food,Online,5,57,67,8,False
2026-05-22,6,Product_06,Fresh Food,Online,6,39,67,8,False
2026-05-23,6,Product_06,Fresh Food,Online,8,16,67,8,False
2026-05-24,6,Product_06,Fresh Food,Online,5,0,67,8,False
2026-05-25,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-26,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-27,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-28,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-05-29,6,Product_06,Fresh Food,Online,5,195,67,8,False
2026-05-30,6,Product_06,Fresh Food,Online,8,171,67,8,False
2026-05-31,6,Product_06,Fresh Food,Online,10,142,67,8,False
2026-06-01,6,Product_06,Fresh Food,Online,7,122,67,8,False
2026-06-02,6,Product_06,Fresh Food,Online,5,106,67,8,False
2026-06-03,6,Product_06,Fresh Food,Online,3,96,67,8,False
2026-06-04,6,Product_06,Fresh Food,Online,6,79,67,8,False
2026-06-05,6,Product_06,Fresh Food,Online,5,64,67,8,False
2026-06-06,6,Product_06,Fresh Food,Online,6,47,67,8,False
2026-06-07,6,Product_06,Fresh Food,Online,9,21,67,8,False
2026-06-08,6,Product_06,Fresh Food,Online,5,5,67,8,False
2026-06-09,6,Product_06,Fresh Food,Online,2,0,67,8,False
2026-06-10,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-11,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-12,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-13,6,Product_06,Fresh Food,Online,8,186,67,8,False
2026-06-14,6,Product_06,Fresh Food,Online,8,162,67,8,False
2026-06-15,6,Product_06,Fresh Food,Online,18,108,67,8,True
2026-06-16,6,Product_06,Fresh Food,Online,8,85,67,8,False
2026-06-17,6,Product_06,Fresh Food,Online,7,64,67,8,False
2026-06-18,6,Product_06,Fresh Food,Online,19,8,67,8,True
2026-06-19,6,Product_06,Fresh Food,Online,3,0,67,8,False
2026-06-20,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-21,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-22,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-23,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-24,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-06-25,6,Product_06,Fresh Food,Online,6,193,67,8,False
2026-06-26,6,Product_06,Fresh Food,Online,5,177,67,8,False
2026-06-27,6,Product_06,Fresh Food,Online,8,155,67,8,False
2026-06-28,6,Product_06,Fresh Food,Online,12,120,67,8,False
2026-06-29,6,Product_06,Fresh Food,Online,7,100,67,8,False
2026-06-30,6,Product_06,Fresh Food,Online,4,87,67,8,False
2026-07-01,6,Product_06,Fresh Food,Online,7,67,67,8,False
2026-07-02,6,Product_06,Fresh Food,Online,4,56,67,8,False
2026-07-03,6,Product_06,Fresh Food,Online,5,41,67,8,False
2026-07-04,6,Product_06,Fresh Food,Online,7,22,67,8,False
2026-07-05,6,Product_06,Fresh Food,Online,8,0,67,8,False
2026-07-06,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-07-07,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-07-08,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-07-09,6,Product_06,Fresh Food,Online,8,188,67,8,False
2026-07-10,6,Product_06,Fresh Food,Online,20,131,67,8,True
2026-07-11,6,Product_06,Fresh Food,Online,9,105,67,8,False
2026-07-12,6,Product_06,Fresh Food,Online,9,80,67,8,False
2026-07-13,6,Product_06,Fresh Food,Online,7,59,67,8,False
2026-07-14,6,Product_06,Fresh Food,Online,7,38,67,8,False
2026-07-15,6,Product_06,Fresh Food,Online,3,28,67,8,False
2026-07-16,6,Product_06,Fresh Food,Online,8,4,67,8,False
2026-07-17,6,Product_06,Fresh Food,Online,1,0,67,8,False
2026-07-18,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-07-19,6,Product_06,Fresh Food,Online,0,0,67,8,True
2026-07-20,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-07-21,6,Product_06,Fresh Food,Online,7,191,67,8,False
2026-07-22,6,Product_06,Fresh Food,Online,8,167,67,8,False
2026-07-23,6,Product_06,Fresh Food,Online,7,148,67,8,False
2026-07-24,6,Product_06,Fresh Food,Online,7,129,67,8,False
2026-07-25,6,Product_06,Fresh Food,Online,6,112,67,8,False
2026-07-26,6,Product_06,Fresh Food,Online,10,82,67,8,False
2026-07-27,6,Product_06,Fresh Food,Online,7,61,67,8,False
2026-07-28,6,Product_06,Fresh Food,Online,6,45,67,8,False
2026-07-29,6,Product_06,Fresh Food,Online,6,28,67,8,False
2026-07-30,6,Product_06,Fresh Food,Online,6,10,67,8,False
2026-07-31,6,Product_06,Fresh Food,Online,3,0,67,8,False
2026-08-01,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-08-02,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-08-03,6,Product_06,Fresh Food,Online,0,0,67,8,False
2026-08-04,6,Product_06,Fresh Food,Online,6,194,67,8,False
2026-08-05,6,Product_06,Fresh Food,Online,8,172,67,8,False
2026-08-06,6,Product_06,Fresh Food,Online,10,144,67,8,False
2026-08-07,6,Product_06,Fresh Food,Online,7,125,67,8,False
2026-08-08,6,Product_06,Fresh Food,Online,13,87,67,8,False
2026-08-09,6,Product_06,Fresh Food,Online,10,59,67,8,False
2026-08-10,6,Product_06,Fresh Food,Online,7,40,67,8,False
2026-08-11,6,Product_06,Fresh Food,Online,9,13,67,8,False
2026-08-12,6,Product_06,Fresh Food,Online,5,0,67,8,False
2026-08-13,6,Product_06,Fresh Food,Online,0,0,67,8,False
2024-08-14,7,Product_07,Beverages,In-store,20,476,66,2,False
2024-08-15,7,Product_07,Beverages,In-store,15,456,66,2,False
2024-08-16,7,Product_07,Beverages,In-store,13,438,66,2,False
2024-08-17,7,Product_07,Beverages,In-store,31,396,66,2,False
2024-08-18,7,Product_07,Beverages,In-store,28,359,66,2,False
2024-08-19,7,Product_07,Beverages,In-store,16,337,66,2,False
2024-08-20,7,Product_07,Beverages,In-store,20,310,66,2,False
2024-08-21,7,Product_07,Beverages,In-store,25,277,66,2,False
2024-08-22,7,Product_07,Beverages,In-store,14,258,66,2,False
2024-08-23,7,Product_07,Beverages,In-store,20,231,66,2,False
2024-08-24,7,Product_07,Beverages,In-store,31,190,66,2,False
2024-08-25,7,Product_07,Beverages,In-store,25,156,66,2,False
2024-08-26,7,Product_07,Beverages,In-store,18,132,66,2,False
2024-08-27,7,Product_07,Beverages,In-store,13,115,66,2,False
2024-08-28,7,Product_07,Beverages,In-store,17,92,66,2,False
2024-08-29,7,Product_07,Beverages,In-store,19,66,66,2,False
2024-08-30,7,Product_07,Beverages,In-store,15,46,66,2,False
2024-08-31,7,Product_07,Beverages,In-store,22,149,66,2,False
2024-09-01,7,Product_07,Beverages,In-store,28,111,66,2,False
2024-09-02,7,Product_07,Beverages,In-store,12,95,66,2,False
2024-09-03,7,Product_07,Beverages,In-store,13,78,66,2,False
2024-09-04,7,Product_07,Beverages,In-store,21,50,66,2,False
2024-09-05,7,Product_07,Beverages,In-store,18,26,66,2,False
2024-09-06,7,Product_07,Beverages,In-store,22,130,66,2,False
2024-09-07,7,Product_07,Beverages,In-store,21,102,66,2,False
2024-09-08,7,Product_07,Beverages,In-store,34,57,66,2,False
2024-09-09,7,Product_07,Beverages,In-store,23,26,66,2,False
2024-09-10,7,Product_07,Beverages,In-store,18,135,66,2,False
2024-09-11,7,Product_07,Beverages,In-store,15,115,66,2,False
2024-09-12,7,Product_07,Beverages,In-store,26,80,66,2,False
2024-09-13,7,Product_07,Beverages,In-store,10,66,66,2,False
2024-09-14,7,Product_07,Beverages,In-store,21,38,66,2,False
2024-09-15,7,Product_07,Beverages,In-store,34,126,66,2,False
2024-09-16,7,Product_07,Beverages,In-store,19,101,66,2,False
2024-09-17,7,Product_07,Beverages,In-store,24,69,66,2,False
2024-09-18,7,Product_07,Beverages,In-store,14,50,66,2,False
2024-09-19,7,Product_07,Beverages,In-store,14,31,66,2,False
2024-09-20,7,Product_07,Beverages,In-store,22,135,66,2,False
2024-09-21,7,Product_07,Beverages,In-store,30,95,66,2,False
2024-09-22,7,Product_07,Beverages,In-store,30,55,66,2,False
2024-09-23,7,Product_07,Beverages,In-store,19,29,66,2,False
2024-09-24,7,Product_07,Beverages,In-store,15,142,66,2,False
2024-09-25,7,Product_07,Beverages,In-store,22,113,66,2,False
2024-09-26,7,Product_07,Beverages,In-store,17,90,66,2,False
2024-09-27,7,Product_07,Beverages,In-store,22,61,66,2,False
2024-09-28,7,Product_07,Beverages,In-store,18,37,66,2,False
2024-09-29,7,Product_07,Beverages,In-store,22,140,66,2,False
2024-09-30,7,Product_07,Beverages,In-store,13,123,66,2,False
2024-10-01,7,Product_07,Beverages,In-store,21,95,66,2,False
2024-10-02,7,Product_07,Beverages,In-store,20,68,66,2,False
2024-10-03,7,Product_07,Beverages,In-store,26,33,66,2,False
2024-10-04,7,Product_07,Beverages,In-store,19,8,66,2,False
2024-10-05,7,Product_07,Beverages,In-store,28,103,66,2,False
2024-10-06,7,Product_07,Beverages,In-store,28,65,66,2,False
2024-10-07,7,Product_07,Beverages,In-store,25,32,66,2,False
2024-10-08,7,Product_07,Beverages,In-store,20,138,66,2,False
2024-10-09,7,Product_07,Beverages,In-store,16,116,66,2,False
2024-10-10,7,Product_07,Beverages,In-store,19,91,66,2,False
2024-10-11,7,Product_07,Beverages,In-store,16,70,66,2,False
2024-10-12,7,Product_07,Beverages,In-store,28,32,66,2,False
2024-10-13,7,Product_07,Beverages,In-store,23,1,66,2,False
2024-10-14,7,Product_07,Beverages,In-store,21,106,66,2,False
2024-10-15,7,Product_07,Beverages,In-store,13,89,66,2,False
2024-10-16,7,Product_07,Beverages,In-store,19,63,66,2,False
2024-10-17,7,Product_07,Beverages,In-store,23,32,66,2,False
2024-10-18,7,Product_07,Beverages,In-store,18,141,66,2,False
2024-10-19,7,Product_07,Beverages,In-store,26,106,66,2,False
2024-10-20,7,Product_07,Beverages,In-store,28,68,66,2,False
2024-10-21,7,Product_07,Beverages,In-store,22,38,66,2,False
2024-10-22,7,Product_07,Beverages,In-store,16,16,66,2,False
2024-10-23,7,Product_07,Beverages,In-store,21,121,66,2,False
2024-10-24,7,Product_07,Beverages,In-store,19,95,66,2,False
2024-10-25,7,Product_07,Beverages,In-store,16,74,66,2,False
2024-10-26,7,Product_07,Beverages,In-store,30,33,66,2,False
2024-10-27,7,Product_07,Beverages,In-store,24,0,66,2,False
2024-10-28,7,Product_07,Beverages,In-store,13,115,66,2,False
2024-10-29,7,Product_07,Beverages,In-store,23,84,66,2,False
2024-10-30,7,Product_07,Beverages,In-store,16,62,66,2,False
2024-10-31,7,Product_07,Beverages,In-store,16,41,66,2,False
2024-11-01,7,Product_07,Beverages,In-store,21,145,66,2,False
2024-11-02,7,Product_07,Beverages,In-store,22,115,66,2,False
2024-11-03,7,Product_07,Beverages,In-store,27,78,66,2,False
2024-11-04,7,Product_07,Beverages,In-store,21,50,66,2,False
2024-11-05,7,Product_07,Beverages,In-store,29,11,66,2,False
2024-11-06,7,Product_07,Beverages,In-store,24,112,66,2,False
2024-11-07,7,Product_07,Beverages,In-store,13,95,66,2,False
2024-11-08,7,Product_07,Beverages,In-store,20,68,66,2,False
2024-11-09,7,Product_07,Beverages,In-store,21,39,66,2,False
2024-11-10,7,Product_07,Beverages,In-store,29,0,66,2,False
2024-11-11,7,Product_07,Beverages,In-store,18,108,66,2,False
2024-11-12,7,Product_07,Beverages,In-store,18,83,66,2,False
2024-11-13,7,Product_07,Beverages,In-store,15,62,66,2,False
2024-11-14,7,Product_07,Beverages,In-store,21,33,66,2,False
2024-11-15,7,Product_07,Beverages,In-store,20,139,66,2,False
2024-11-16,7,Product_07,Beverages,In-store,29,100,66,2,False
2024-11-17,7,Product_07,Beverages,In-store,32,57,66,2,False
2024-11-18,7,Product_07,Beverages,In-store,16,35,66,2,False
2024-11-19,7,Product_07,Beverages,In-store,19,142,66,2,False
2024-11-20,7,Product_07,Beverages,In-store,19,116,66,2,False
2024-11-21,7,Product_07,Beverages,In-store,13,98,66,2,False
2024-11-22,7,Product_07,Beverages,In-store,18,74,66,2,False
2024-11-23,7,Product_07,Beverages,In-store,35,26,66,2,False
2024-11-24,7,Product_07,Beverages,In-store,19,0,66,2,False
2024-11-25,7,Product_07,Beverages,In-store,21,104,66,2,False
2024-11-26,7,Product_07,Beverages,In-store,21,76,66,2,False
2024-11-27,7,Product_07,Beverages,In-store,15,56,66,2,False
2024-11-28,7,Product_07,Beverages,In-store,18,32,66,2,False
2024-11-29,7,Product_07,Beverages,In-store,17,142,66,2,False
2024-11-30,7,Product_07,Beverages,In-store,24,110,66,2,False
2024-12-01,7,Product_07,Beverages,In-store,32,67,66,2,False
2024-12-02,7,Product_07,Beverages,In-store,17,44,66,2,False
2024-12-03,7,Product_07,Beverages,In-store,12,27,66,2,False
2024-12-04,7,Product_07,Beverages,In-store,18,135,66,2,False
2024-12-05,7,Product_07,Beverages,In-store,24,103,66,2,False
2024-12-06,7,Product_07,Beverages,In-store,12,86,66,2,False
2024-12-07,7,Product_07,Beverages,In-store,27,49,66,2,False
2024-12-08,7,Product_07,Beverages,In-store,28,11,66,2,False
2024-12-09,7,Product_07,Beverages,In-store,26,108,66,2,False
2024-12-10,7,Product_07,Beverages,In-store,12,91,66,2,False
2024-12-11,7,Product_07,Beverages,In-store,20,64,66,2,False
2024-12-12,7,Product_07,Beverages,In-store,16,42,66,2,False
2024-12-13,7,Product_07,Beverages,In-store,18,151,66,2,False
2024-12-14,7,Product_07,Beverages,In-store,26,116,66,2,False
2024-12-15,7,Product_07,Beverages,In-store,29,77,66,2,False
2024-12-16,7,Product_07,Beverages,In-store,21,49,66,2,False
2024-12-17,7,Product_07,Beverages,In-store,16,27,66,2,False
2024-12-18,7,Product_07,Beverages,In-store,15,140,66,2,False
2024-12-19,7,Product_07,Beverages,In-store,21,112,66,2,False
2024-12-20,7,Product_07,Beverages,In-store,21,84,66,2,False
2024-12-21,7,Product_07,Beverages,In-store,18,60,66,2,False
2024-12-22,7,Product_07,Beverages,In-store,26,24,66,2,False
2024-12-23,7,Product_07,Beverages,In-store,20,129,66,2,False
2024-12-24,7,Product_07,Beverages,In-store,23,98,66,2,False
2024-12-25,7,Product_07,Beverages,In-store,20,70,66,2,False
2024-12-26,7,Product_07,Beverages,In-store,51,0,66,2,True
2024-12-27,7,Product_07,Beverages,In-store,0,0,66,2,False
2024-12-28,7,Product_07,Beverages,In-store,34,86,66,2,False
2024-12-29,7,Product_07,Beverages,In-store,23,55,66,2,False
2024-12-30,7,Product_07,Beverages,In-store,20,27,66,2,False
2024-12-31,7,Product_07,Beverages,In-store,17,137,66,2,False
2025-01-01,7,Product_07,Beverages,In-store,21,108,66,2,False
2025-01-02,7,Product_07,Beverages,In-store,14,89,66,2,False
2025-01-03,7,Product_07,Beverages,In-store,15,69,66,2,False
2025-01-04,7,Product_07,Beverages,In-store,28,31,66,2,False
2025-01-05,7,Product_07,Beverages,In-store,23,0,66,2,False
2025-01-06,7,Product_07,Beverages,In-store,23,102,66,2,False
2025-01-07,7,Product_07,Beverages,In-store,26,66,66,2,False
2025-01-08,7,Product_07,Beverages,In-store,19,40,66,2,False
2025-01-09,7,Product_07,Beverages,In-store,17,150,66,2,False
2025-01-10,7,Product_07,Beverages,In-store,18,126,66,2,False
2025-01-11,7,Product_07,Beverages,In-store,37,75,66,2,False
2025-01-12,7,Product_07,Beverages,In-store,20,48,66,2,False
2025-01-13,7,Product_07,Beverages,In-store,20,21,66,2,False
2025-01-14,7,Product_07,Beverages,In-store,20,127,66,2,False
2025-01-15,7,Product_07,Beverages,In-store,17,103,66,2,False
2025-01-16,7,Product_07,Beverages,In-store,18,78,66,2,False
2025-01-17,7,Product_07,Beverages,In-store,15,58,66,2,False
2025-01-18,7,Product_07,Beverages,In-store,23,27,66,2,False
2025-01-19,7,Product_07,Beverages,In-store,21,131,66,2,False
2025-01-20,7,Product_07,Beverages,In-store,14,112,66,2,False
2025-01-21,7,Product_07,Beverages,In-store,17,89,66,2,False
2025-01-22,7,Product_07,Beverages,In-store,15,68,66,2,False
2025-01-23,7,Product_07,Beverages,In-store,28,30,66,2,False
2025-01-24,7,Product_07,Beverages,In-store,22,0,66,2,False
2025-01-25,7,Product_07,Beverages,In-store,28,95,66,2,False
2025-01-26,7,Product_07,Beverages,In-store,23,64,66,2,False
2025-01-27,7,Product_07,Beverages,In-store,12,47,66,2,False
2025-01-28,7,Product_07,Beverages,In-store,18,155,66,2,False
2025-01-29,7,Product_07,Beverages,In-store,17,132,66,2,False
2025-01-30,7,Product_07,Beverages,In-store,15,112,66,2,False
2025-01-31,7,Product_07,Beverages,In-store,17,89,66,2,False
2025-02-01,7,Product_07,Beverages,In-store,20,62,66,2,False
2025-02-02,7,Product_07,Beverages,In-store,23,30,66,2,False
2025-02-03,7,Product_07,Beverages,In-store,9,151,66,2,False
2025-02-04,7,Product_07,Beverages,In-store,14,132,66,2,False
2025-02-05,7,Product_07,Beverages,In-store,23,101,66,2,False
2025-02-06,7,Product_07,Beverages,In-store,15,81,66,2,False
2025-02-07,7,Product_07,Beverages,In-store,17,58,66,2,False
2025-02-08,7,Product_07,Beverages,In-store,36,9,66,2,False
2025-02-09,7,Product_07,Beverages,In-store,28,104,66,2,False
2025-02-10,7,Product_07,Beverages,In-store,22,74,66,2,False
2025-02-11,7,Product_07,Beverages,In-store,22,43,66,2,False
2025-02-12,7,Product_07,Beverages,In-store,20,16,66,2,False
2025-02-13,7,Product_07,Beverages,In-store,22,119,66,2,False
2025-02-14,7,Product_07,Beverages,In-store,18,94,66,2,False
2025-02-15,7,Product_07,Beverages,In-store,23,62,66,2,False
2025-02-16,7,Product_07,Beverages,In-store,25,27,66,2,False
2025-02-17,7,Product_07,Beverages,In-store,21,131,66,2,False
2025-02-18,7,Product_07,Beverages,In-store,21,102,66,2,False
2025-02-19,7,Product_07,Beverages,In-store,15,81,66,2,False
2025-02-20,7,Product_07,Beverages,In-store,20,54,66,2,False
2025-02-21,7,Product_07,Beverages,In-store,18,29,66,2,False
2025-02-22,7,Product_07,Beverages,In-store,25,128,66,2,False
2025-02-23,7,Product_07,Beverages,In-store,20,100,66,2,False
2025-02-24,7,Product_07,Beverages,In-store,25,66,66,2,False
2025-02-25,7,Product_07,Beverages,In-store,19,40,66,2,False
2025-02-26,7,Product_07,Beverages,In-store,27,136,66,2,False
2025-02-27,7,Product_07,Beverages,In-store,17,113,66,2,False
2025-02-28,7,Product_07,Beverages,In-store,17,89,66,2,False
2025-03-01,7,Product_07,Beverages,In-store,25,54,66,2,False
2025-03-02,7,Product_07,Beverages,In-store,33,8,66,2,False
2025-03-03,7,Product_07,Beverages,In-store,16,119,66,2,False
2025-03-04,7,Product_07,Beverages,In-store,24,86,66,2,False
2025-03-05,7,Product_07,Beverages,In-store,24,53,66,2,False
2025-03-06,7,Product_07,Beverages,In-store,18,28,66,2,False
2025-03-07,7,Product_07,Beverages,In-store,25,126,66,2,False
2025-03-08,7,Product_07,Beverages,In-store,28,87,66,2,False
2025-03-09,7,Product_07,Beverages,In-store,35,38,66,2,False
2025-03-10,7,Product_07,Beverages,In-store,17,15,66,2,False
2025-03-11,7,Product_07,Beverages,In-store,18,123,66,2,False
2025-03-12,7,Product_07,Beverages,In-store,24,90,66,2,False
2025-03-13,7,Product_07,Beverages,In-store,19,64,66,2,False
2025-03-14,7,Product_07,Beverages,In-store,19,38,66,2,False
2025-03-15,7,Product_07,Beverages,In-store,21,142,66,2,False
2025-03-16,7,Product_07,Beverages,In-store,29,102,66,2,False
2025-03-17,7,Product_07,Beverages,In-store,20,74,66,2,False
2025-03-18,7,Product_07,Beverages,In-store,22,44,66,2,False
2025-03-19,7,Product_07,Beverages,In-store,19,17,66,2,False
2025-03-20,7,Product_07,Beverages,In-store,17,126,66,2,False
2025-03-21,7,Product_07,Beverages,In-store,19,99,66,2,False
2025-03-22,7,Product_07,Beverages,In-store,21,70,66,2,False
2025-03-23,7,Product_07,Beverages,In-store,29,30,66,2,False
2025-03-24,7,Product_07,Beverages,In-store,21,1,66,2,False
2025-03-25,7,Product_07,Beverages,In-store,22,103,66,2,False
2025-03-26,7,Product_07,Beverages,In-store,23,71,66,2,False
2025-03-27,7,Product_07,Beverages,In-store,22,41,66,2,False
2025-03-28,7,Product_07,Beverages,In-store,19,14,66,2,False
2025-03-29,7,Product_07,Beverages,In-store,23,115,66,2,False
2025-03-30,7,Product_07,Beverages,In-store,34,68,66,2,False
2025-03-31,7,Product_07,Beverages,In-store,20,40,66,2,False
2025-04-01,7,Product_07,Beverages,In-store,27,3,66,2,False
2025-04-02,7,Product_07,Beverages,In-store,14,117,66,2,False
2025-04-03,7,Product_07,Beverages,In-store,21,88,66,2,False
2025-04-04,7,Product_07,Beverages,In-store,28,49,66,2,False
2025-04-05,7,Product_07,Beverages,In-store,30,7,66,2,False
2025-04-06,7,Product_07,Beverages,In-store,23,108,66,2,False
2025-04-07,7,Product_07,Beverages,In-store,28,69,66,2,False
2025-04-08,7,Product_07,Beverages,In-store,17,45,66,2,False
2025-04-09,7,Product_07,Beverages,In-store,16,23,66,2,False
2025-04-10,7,Product_07,Beverages,In-store,12,139,66,2,False
2025-04-11,7,Product_07,Beverages,In-store,22,109,66,2,False
2025-04-12,7,Product_07,Beverages,In-store,34,62,66,2,False
2025-04-13,7,Product_07,Beverages,In-store,31,19,66,2,False
2025-04-14,7,Product_07,Beverages,In-store,18,127,66,2,False
2025-04-15,7,Product_07,Beverages,In-store,11,111,66,2,False
2025-04-16,7,Product_07,Beverages,In-store,17,87,66,2,False
2025-04-17,7,Product_07,Beverages,In-store,27,49,66,2,False
2025-04-18,7,Product_07,Beverages,In-store,21,20,66,2,False
2025-04-19,7,Product_07,Beverages,In-store,36,103,66,2,False
2025-04-20,7,Product_07,Beverages,In-store,23,71,66,2,False
2025-04-21,7,Product_07,Beverages,In-store,19,45,66,2,False
2025-04-22,7,Product_07,Beverages,In-store,15,24,66,2,False
2025-04-23,7,Product_07,Beverages,In-store,27,119,66,2,False
2025-04-24,7,Product_07,Beverages,In-store,10,105,66,2,False
2025-04-25,7,Product_07,Beverages,In-store,23,73,66,2,False
2025-04-26,7,Product_07,Beverages,In-store,29,33,66,2,False
2025-04-27,7,Product_07,Beverages,In-store,24,0,66,2,False
2025-04-28,7,Product_07,Beverages,In-store,21,104,66,2,False
2025-04-29,7,Product_07,Beverages,In-store,17,80,66,2,False
2025-04-30,7,Product_07,Beverages,In-store,15,59,66,2,False
2025-05-01,7,Product_07,Beverages,In-store,26,23,66,2,False
2025-05-02,7,Product_07,Beverages,In-store,19,130,66,2,False
2025-05-03,7,Product_07,Beverages,In-store,32,85,66,2,False
2025-05-04,7,Product_07,Beverages,In-store,30,43,66,2,False
2025-05-05,7,Product_07,Beverages,In-store,14,23,66,2,False
2025-05-06,7,Product_07,Beverages,In-store,18,131,66,2,False
2025-05-07,7,Product_07,Beverages,In-store,18,106,66,2,False
2025-05-08,7,Product_07,Beverages,In-store,26,70,66,2,False
2025-05-09,7,Product_07,Beverages,In-store,22,39,66,2,False
2025-05-10,7,Product_07,Beverages,In-store,25,4,66,2,False
2025-05-11,7,Product_07,Beverages,In-store,29,96,66,2,False
2025-05-12,7,Product_07,Beverages,In-store,17,72,66,2,False
2025-05-13,7,Product_07,Beverages,In-store,24,39,66,2,False
2025-05-14,7,Product_07,Beverages,In-store,17,15,66,2,False
2025-05-15,7,Product_07,Beverages,In-store,23,116,66,2,False
2025-05-16,7,Product_07,Beverages,In-store,18,91,66,2,False
2025-05-17,7,Product_07,Beverages,In-store,28,52,66,2,False
2025-05-18,7,Product_07,Beverages,In-store,28,13,66,2,False
